YEAR,AUTHORS,GEOM,MAT,ROD_DIM,ROD_PITCH,SHROUD_DIM,Lh,FLUID,FLOW_DIR,POW_DIST,P_IN,G,T_IN,TSUB_IN,HSUB_IN,XE_IN,P_EXIT,T_EXIT,TSUB_EXIT,HSUB_EXIT,X_EXIT,XE_EXIT,CHF,Z_CHF,APP,CHANGE,CHF_DETECT,FQ
none,none,none,none,m,m,m,m,none,degree,none,Pa,kg/m2-s,K,K,J/kg,none,Pa,K,K,J/kg,none,none,W/m2,m,none,none,none,none
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1023300,19926.6,313.2,140.8,,,834100,273.15,83.01,,,,24931900,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1240400,19856.8,313.6,149,,,1034400,273.15,77.25,,,,31927140,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1639300,19996.5,313.7,162,,,1443600,273.15,93.32,,,,31633460,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1779700,20066.3,313.8,165.9,,,1535500,273.15,105.39,,,,27222050,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1834000,19998.9,313.7,167.5,,,1614100,273.15,105.41,,,,28358120,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2758700,20006.7,313.7,188.7,,,2528500,273.15,118.12,,,,33237800,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1027000,19913.2,322.9,131.3,,,820100,273.15,67.51,,,,27386960,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1552600,19978.1,323.8,149.3,,,1339200,273.15,82.26,,,,30349800,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1686500,19845.9,323.4,153.7,,,1470200,273.15,71.14,,,,37711110,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2357800,20200,322.7,171.3,,,2155600,273.15,108.81,,,,29577470,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2812300,19990.9,323.6,179.9,,,2591400,273.15,109.08,,,,33399250,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1044500,19738.3,333.7,121.2,,,840400,273.15,67.76,,,,22210870,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1695600,19685,332.9,144.4,,,1455100,273.15,66.54,,,,34831390,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1670500,19879.7,333.7,142.9,,,1476700,273.15,89.21,,,,24156320,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2732000,19824.9,333.4,168.5,,,2527800,273.15,104.42,,,,29987320,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,898300,19701.7,343,105.4,,,741800,273.15,60.22,,,,18778680,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1679100,19570.7,343.3,133.5,,,1462900,273.15,60.46,,,,32695920,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2216700,19506.4,343.4,147.3,,,2012600,273.15,68.7,,,,35958410,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2312500,19910.9,343.6,149.4,,,2101900,273.15,68.4,,,,37805050,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1157500,24954.4,303.3,156.2,,,840600,273.15,89.32,,,,33701600,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2868600,25041.2,303.4,201.1,,,2567600,273.15,136.82,,,,37077140,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1139600,24635.6,333.5,125.3,,,843200,273.15,73.37,,,,24509820,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1282600,29913,303.4,160.7,,,852900,273.15,92.19,,,,38637630,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1661000,30053.5,303.6,172.7,,,1276100,273.15,97.87,,,,47546470,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2763900,29933.7,303.3,199.2,,,2337900,273.15,132.16,,,,44185070,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2567900,30199.3,304.1,194.4,,,2153100,273.15,124.86,,,,46241630,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1251400,29737.2,313.6,149.5,,,855300,273.15,87.32,,,,34529410,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1361000,29806.3,313.6,153.3,,,983500,273.15,80.94,,,,43645100,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1679300,30020.7,313.3,163.6,,,1281300,273.15,88.38,,,,47396310,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1939600,29612.7,313.3,170.7,,,1469800,273.15,93.22,,,,47818600,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1924800,29816.9,313.4,170.2,,,1464400,273.15,89.35,,,,50723540,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1910000,29751.3,313.2,170.1,,,1463500,273.15,91.7,,,,49116420,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2013100,29819.6,313.4,172.5,,,1489300,273.15,83.07,,,,55838790,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1954700,29813.9,313.7,170.6,,,1487700,273.15,82.42,,,,55996790,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1922000,29815.2,313.6,170,,,1484900,273.15,82.81,,,,55789740,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1971400,29814,313.8,171,,,1466200,273.15,83.82,,,,54467690,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1783900,29817.6,313.2,166.6,,,1338400,273.15,82.36,,,,52904290,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1926200,29892.3,312.9,170.8,,,1469500,273.15,95.17,,,,47194580,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1927800,29818.3,313.3,170.3,,,1465500,273.15,77.72,,,,59137420,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2438700,29962.3,313.3,182.5,,,1974500,273.15,106.43,,,,49249730,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,3070000,29553.8,313.7,194.5,,,2614300,273.15,114.31,,,,53072560,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1204300,29541.2,323.5,137.7,,,824000,273.15,77.99,,,,32646190,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1752100,29819.5,323.7,155.2,,,1346700,273.15,91.32,,,,38916640,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1936600,29618.6,323.6,160.3,,,1473300,273.15,80.65,,,,49425930,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2627100,29900.9,323.6,176.1,,,2165800,273.15,98.88,,,,50458280,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,3061400,29655.4,322.1,186.1,,,2561800,273.15,118.58,,,,43369140,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1260300,29605.3,333.2,130.2,,,858500,273.15,75.73,,,,28526670,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1978000,29538.8,333.7,151.2,,,1484000,273.15,73.43,,,,47434620,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1976800,29677.3,333.5,151.4,,,1571300,273.15,92.35,,,,36097800,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,3090600,29695.6,333.4,175.3,,,2560300,273.15,101.52,,,,47474630,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1316600,29304.7,343.3,122.1,,,870100,273.15,63.81,,,,29971410,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1651700,29526.5,342.4,133.7,,,1264900,273.15,72.73,,,,36339790,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,2579300,29399.1,342.7,156,,,2078800,273.15,91.54,,,,39666890,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,3104200,29333.6,343,165.9,,,2582200,273.15,86.7,,,,50844910,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1425600,36044,303.5,165.5,,,867300,273.15,92.12,,,,47186180,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,3187400,34895.7,304,206.4,,,2580700,273.15,136.08,,,,52004240,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1336600,34748.6,313.6,152.5,,,786700,273.15,79.39,,,,44175490,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,3176500,34267.2,332.8,177.4,,,2547400,273.15,105.18,,,,52009190,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1527800,39904.4,303.4,168.9,,,851200,273.15,96.31,,,,47358760,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,3286300,39937.1,303.3,208.8,,,2595600,273.15,149.02,,,,47753230,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,3343400,39989.6,303.5,209.6,,,2597900,273.15,136.01,,,,60578510,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1705000,39697.4,313.7,163.9,,,899700,273.15,83.59,,,,51736820,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1651500,39666.8,323.4,152.6,,,898400,273.15,78.66,,,,46862090,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1629300,39399,333.5,141.9,,,925600,273.15,72.62,,,,43789630,0.01,Fussion,power,rod_destruction,
1993,Celeta et al,C0,SS-304,,,0.0025,0.01,water,90,uniform,1482700,39323.3,343,127.9,,,819100,273.15,58.42,,,,43291250,0.01,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.002016,0.0517104,water,90,uniform,,9983,,,,,202000,,48,,,,20800000,0.05171,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.002016,0.0517104,water,90,uniform,,19751,,,,,198000,,50.4,,,,22600000,0.05171,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001953,0.05030928,water,90,uniform,,19850,,,,,608000,,85.5,,,,35000000,0.05031,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.002057,0.05056106,water,90,uniform,,25349,,,,,1230000,,98.1,,,,49330000,0.05056,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.002057,0.05033479,water,90,uniform,,25304,,,,,608000,,55.7,,,,31000000,0.05033,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.002057,0.05049935,water,90,uniform,,24921,,,,,605000,,52.5,,,,30900000,0.0505,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.002057,0.05175412,water,90,uniform,,10036,,,,,1227000,,90.8,,,,31700000,0.05175,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.002057,0.0518364,water,90,uniform,,25437,,,,,607000,,98.2,,,,49400000,0.05184,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,IN-600,,,0.002159,0.05339207,water,90,uniform,,38410,,,,,612000,,111.1,,,,65250000,0.05339,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,IN-600,,,0.002159,0.05365115,water,90,uniform,,10340,,,,,597000,,55.7,,,,21950000,0.05365,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,IN-600,,,0.002159,0.05369433,water,90,uniform,,24550,,,,,1276000,,107.1,,,,43300000,0.05369,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,IN-600,,,0.002667,0.0664083,water,90,uniform,,24450,,,,,600000,,101.3,,,,4600000,0.06641,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,IN-600,,,0.001397,0.03424047,water,90,uniform,,10010,,,,,608000,,52.4,,,,22500000,0.03424,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,IN-600,,,0.001397,0.03461766,water,90,uniform,,41785,,,,,628000,,106.9,,,,82200000,0.03462,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,IN-600,,,0.001397,0.03461766,water,90,uniform,,10966,,,,,633000,,78.5,,,,34900000,0.03462,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.00244,0.0602192,water,90,uniform,,9659,,,,,1218000,,104.5,,,,23880000,0.06022,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.00244,0.0604876,water,90,uniform,,24130,,,,,597000,,101.7,,,,40610000,0.06049,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.00244,0.0604388,water,90,uniform,,26230,,,,,1188000,,101.3,,,,42080000,0.06044,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.00244,0.0604876,water,90,uniform,,39831,,,,,606000,,107.6,,,,69480000,0.06049,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.00244,0.061,water,90,uniform,,25367,,,,,686000,,58.2,,,,25050000,0.061,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.00244,0.061,water,90,uniform,,25863,,,,,569000,,95.8,,,,41290000,0.061,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.00244,0.0598776,water,90,uniform,,40322,,,,,1214000,,106.6,,,,56070000,0.05988,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.00244,0.0598776,water,90,uniform,,40334,,,,,1227000,,107.8,,,,55290000,0.05988,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.00244,0.0604144,water,90,uniform,,40924,,,,,607000,,63.5,,,,35620000,0.06041,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001803,0.04267701,water,90,uniform,,24986,,,,,608000,,95.1,,,,45300000,0.04268,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001803,0.04464228,water,90,uniform,,9885,,,,,1209000,,105,,,,23500000,0.04464,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001803,0.04478652,water,90,uniform,,10601,,,,,614000,,103.2,,,,23200000,0.04479,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001803,0.04449804,water,90,uniform,,24591,,,,,1232000,,100.6,,,,40600000,0.0445,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001803,0.0448947,water,90,uniform,,10148,,,,,594000,,50.5,,,,20600000,0.04489,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001803,0.04480455,water,90,uniform,,9990,,,,,1211000,,98.5,,,,27300000,0.0448,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001803,0.04476849,water,90,uniform,,26070,,,,,602000,,53.4,,,,30700000,0.04477,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001803,0.04572408,water,90,uniform,,25425,,,,,1213000,,97.6,,,,45600000,0.04572,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001803,0.04590438,water,90,uniform,,24964,,,,,577000,,50.4,,,,30700000,0.0459,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001803,0.04467834,water,90,uniform,,25567,,,,,633000,,57,,,,28900000,0.04468,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-316,,,0.001803,0.04460622,water,90,uniform,,25414,,,,,634000,,100.3,,,,54400000,0.04461,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-316,,,0.001803,0.04469637,water,90,uniform,,10220,,,,,1208000,,101.2,,,,25700000,0.0447,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-316,,,0.001803,0.04480455,water,90,uniform,,39000,,,,,597000,,107.1,,,,70400000,0.0448,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-316,,,0.001803,0.04457016,water,90,uniform,,40960,,,,,621000,,61.6,,,,45400000,0.04457,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-316,,,0.001803,0.04469637,water,90,uniform,,41810,,,,,1231000,,101.9,,,,67400000,0.0447,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03383352,water,90,uniform,,10313,,,,,1190000,,102.1,,,,27600000,0.03383,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03379236,water,90,uniform,,25165,,,,,1172000,,100.1,,,,36200000,0.03379,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03410792,water,90,uniform,,25000,,,,,612000,,54.5,,,,26800000,0.03411,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03408048,water,90,uniform,,10119,,,,,614000,,57.8,,,,18700000,0.03408,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03372376,water,90,uniform,,24495,,,,,622000,,97.3,,,,41700000,0.03372,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03390212,water,90,uniform,,10110,,,,,1205000,,97.3,,,,29400000,0.0339,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03390212,water,90,uniform,,9749,,,,,583000,,53.4,,,,21100000,0.0339,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03386096,water,90,uniform,,25477,,,,,647000,,46.5,,,,42400000,0.03386,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03371004,water,90,uniform,,24980,,,,,1225000,,103.2,,,,49800000,0.03371,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03372376,water,90,uniform,,26139,,,,,630000,,87.5,,,,57500000,0.03372,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03301032,water,90,uniform,,9768,,,,,623000,,54.9,,,,20000000,0.03301,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03295544,water,90,uniform,,40418,,,,,629000,,102.4,,,,82900000,0.03296,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03379236,water,90,uniform,,10272,,,,,601000,,49,,,,23800000,0.03379,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03420396,water,90,uniform,,37700,,,,,686000,,65.3,,,,51000000,0.0342,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001372,0.03380608,water,90,uniform,,40700,,,,,608000,,49.9,,,,59700000,0.03381,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02558666,water,90,uniform,,12205,,,,,193000,,31.5,,,,19000000,0.02559,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02448765,water,90,uniform,,11550,,,,,230000,,34,,,,26400000,0.02449,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02673902,water,90,uniform,,13253,,,,,220000,,41.6,,,,31200000,0.02674,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02741123,water,90,uniform,,13180,,,,,275000,,39.3,,,,30200000,0.02741,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02796607,water,90,uniform,,13703,,,,,221000,,48.8,,,,29900000,0.02797,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02658964,water,90,uniform,,14705,,,,,131000,,10.5,,,,23500000,0.02659,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02546929,water,90,uniform,,13957,,,,,169000,,48.9,,,,32700000,0.02547,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.00279554,water,90,uniform,,23698,,,,,226000,,68.3,,,,42000000,0.0028,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.00271018,water,90,uniform,,9757,,,,,216000,,62.7,,,,42500000,0.00271,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.00177122,water,90,uniform,,9854,,,,,216000,,34.5,,,,34400000,0.00177,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02480775,water,90,uniform,,9030,,,,,629000,,76.3,,,,26900000,0.02481,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02608815,water,90,uniform,,8980,,,,,614000,,65.9,,,,26100000,0.02609,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02606681,water,90,uniform,,8438,,,,,624000,,51.5,,,,24200000,0.02607,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02641892,water,90,uniform,,10292,,,,,1216000,,89.2,,,,33400000,0.02642,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02629088,water,90,uniform,,9842,,,,,1235000,,59,,,,21100000,0.02629,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02644026,water,90,uniform,,9834,,,,,1216000,,83,,,,29800000,0.02644,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02620552,water,90,uniform,,10191,,,,,1207000,,67.9,,,,25200000,0.02621,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02638691,water,90,uniform,,9854,,,,,609000,,53.6,,,,24800000,0.02639,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02648294,water,90,uniform,,10110,,,,,613000,,68.7,,,,29700000,0.02648,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02642959,water,90,uniform,,25000,,,,,667000,,93.1,,,,49900000,0.02643,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02648294,water,90,uniform,,9860,,,,,617000,,38.4,,,,21800000,0.02648,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02636557,water,90,uniform,,23988,,,,,1226000,,70.3,,,,36400000,0.02637,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02642959,water,90,uniform,,25795,,,,,1291000,,8.5,,,,52000000,0.02643,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02632289,water,90,uniform,,25265,,,,,587000,,52.3,,,,33900000,0.02632,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02645093,water,90,uniform,,25184,,,,,615000,,76.9,,,,45800000,0.02645,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02639758,water,90,uniform,,25082,,,,,1217000,,87.5,,,,42900000,0.0264,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02638691,water,90,uniform,,25117,,,,,1203000,,112.7,,,,55400000,0.02639,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02600279,water,90,uniform,,22931,,,,,643000,,51.3,,,,30100000,0.026,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02600279,water,90,uniform,,24102,,,,,674000,,58.3,,,,33800000,0.026,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02600279,water,90,uniform,,25873,,,,,633000,,92.5,,,,57100000,0.026,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02634423,water,90,uniform,,10552,,,,,629000,,75.1,,,,30800000,0.02634,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02631222,water,90,uniform,,10087,,,,,1241000,,96.7,,,,32600000,0.02631,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02632289,water,90,uniform,,25818,,,,,1242000,,117.7,,,,59800000,0.02632,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.0262482,water,90,uniform,,25324,,,,,1212000,,92.2,,,,48500000,0.02625,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02665366,water,90,uniform,,25196,,,,,596000,,60.5,,,,34000000,0.02665,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02654696,water,90,uniform,,38909,,,,,537000,,90.1,,,,63700000,0.02655,Fussion,power,rod_destruction,
1994,Vandervort et al.,C0,SS-304,,,0.001067,0.02654696,water,90,uniform,,41155,,,,,582000,,101.2,,,,83100000,0.02655,Fussion,power,rod_destruction,
